,Time,State,Site,Gender,Population,Death
2279,2015,Kentucky, Larynx, Male,2180640,53
2280,2015,Kentucky, Liver, Female,2245336,77
2281,2015,Kentucky, Liver, Male,2180640,215
2282,2015,Kentucky, Myeloma, Female,2245336,71
2283,2015,Kentucky, Myeloma, Male,2180640,108
2284,2015,Louisiana, Breast, Female,2381885,615
2285,2015,Louisiana, Larynx, Female,2381885,0
2286,2015,Louisiana, Larynx, Male,2282743,61
2287,2015,Louisiana, Liver, Female,2381885,95
2288,2015,Louisiana, Liver, Male,2282743,315
2289,2015,Louisiana, Myeloma, Female,2381885,90
2290,2015,Louisiana, Myeloma, Male,2282743,105
2291,2015,Maine, Breast, Female,677876,210
2292,2015,Maine, Larynx, Male,650386,19
2293,2015,Maine, Liver, Female,677876,0
2294,2015,Maine, Liver, Male,650386,52
2295,2015,Maine, Myeloma, Female,677876,40
2296,2015,Maine, Myeloma, Male,650386,32
2297,2015,Maryland, Breast, Female,3085046,825
2298,2015,Maryland, Breast, Male,2900516,0
2299,2015,Maryland, Larynx, Female,3085046,16
2300,2015,Maryland, Larynx, Male,2900516,70
2301,2015,Maryland, Liver, Female,3085046,92
2302,2015,Maryland, Liver, Male,2900516,253
2303,2015,Maryland, Myeloma, Female,3085046,131
2304,2015,Maryland, Myeloma, Male,2900516,116
2305,2015,Massachusetts, Breast, Female,3499425,818
2306,2015,Massachusetts, Breast, Male,3294803,0
2307,2015,Massachusetts, Larynx, Female,3499425,21
2308,2015,Massachusetts, Larynx, Male,3294803,48
2309,2015,Massachusetts, Liver, Female,3499425,80
2310,2015,Massachusetts, Liver, Male,3294803,272
2311,2015,Massachusetts, Myeloma, Female,3499425,112
2312,2015,Massachusetts, Myeloma, Male,3294803,134
2313,2015,Michigan, Breast, Female,5047312,1378
2314,2015,Michigan, Breast, Male,4884403,20
2315,2015,Michigan, Larynx, Female,5047312,39
2316,2015,Michigan, Larynx, Male,4884403,108
2317,2015,Michigan, Liver, Female,5047312,169
2318,2015,Michigan, Liver, Male,4884403,376
2319,2015,Michigan, Myeloma, Female,5047312,204
2320,2015,Michigan, Myeloma, Male,4884403,256
2321,2015,Minnesota, Breast, Female,2754922,680
2322,2015,Minnesota, Larynx, Female,2754922,0
2323,2015,Minnesota, Larynx, Male,2727110,41
2324,2015,Minnesota, Liver, Female,2754922,46
2325,2015,Minnesota, Liver, Male,2727110,194
2326,2015,Minnesota, Myeloma, Female,2754922,88
2327,2015,Minnesota, Myeloma, Male,2727110,128
2328,2015,Mississippi, Breast, Female,1538655,424
2329,2015,Mississippi, Larynx, Male,1449816,32
2330,2015,Mississippi, Liver, Female,1538655,73
2331,2015,Mississippi, Liver, Male,1449816,182
2332,2015,Mississippi, Myeloma, Female,1538655,60
2333,2015,Mississippi, Myeloma, Male,1449816,78
2334,2015,Missouri, Breast, Female,3092211,867
2335,2015,Missouri, Larynx, Female,3092211,26
2336,2015,Missouri, Larynx, Male,2979521,68
2337,2015,Missouri, Liver, Female,3092211,97
2338,2015,Missouri, Liver, Male,2979521,276
2339,2015,Missouri, Myeloma, Female,3092211,109
2340,2015,Missouri, Myeloma, Male,2979521,146
2341,2015,Montana, Breast, Female,511809,146
2342,2015,Montana, Breast, Male,518666,0
2343,2015,Montana, Larynx, Female,511809,0
2344,2015,Montana, Liver, Female,511809,0
2345,2015,Montana, Liver, Male,518666,44
2346,2015,Montana, Myeloma, Female,511809,0
2347,2015,Montana, Myeloma, Male,518666,29
2348,2015,Nebraska, Breast, Female,948617,233
2349,2015,Nebraska, Larynx, Male,942660,20
2350,2015,Nebraska, Liver, Female,948617,16
2351,2015,Nebraska, Liver, Male,942660,43
2352,2015,Nebraska, Myeloma, Female,948617,34
2353,2015,Nebraska, Myeloma, Male,942660,43
2354,2015,Nevada, Breast, Female,1426670,358
2355,2015,Nevada, Larynx, Female,1426670,0
2356,2015,Nevada, Larynx, Male,1440269,23
2357,2015,Nevada, Liver, Female,1426670,54
2358,2015,Nevada, Liver, Male,1440269,131
2359,2015,Nevada, Myeloma, Female,1426670,43
2360,2015,Nevada, Myeloma, Male,1440269,58
2361,2015,New Hampshire, Breast, Female,674895,173
2362,2015,New Hampshire, Breast, Male,661455,0
2363,2015,New Hampshire, Larynx, Female,674895,0
2364,2015,New Hampshire, Larynx, Male,661455,0
2365,2015,New Hampshire, Liver, Female,674895,0
2366,2015,New Hampshire, Liver, Male,661455,50
2367,2015,New Hampshire, Myeloma, Female,674895,25
2368,2015,New Hampshire, Myeloma, Male,661455,36
2369,2015,New Jersey, Breast, Female,4541567,1272
2370,2015,New Jersey, Breast, Male,4326382,18
2371,2015,New Jersey, Larynx, Female,4541567,28
2372,2015,New Jersey, Larynx, Male,4326382,75
2373,2015,New Jersey, Liver, Female,4541567,114
2374,2015,New Jersey, Liver, Male,4326382,339
2375,2015,New Jersey, Myeloma, Female,4541567,143
2376,2015,New Jersey, Myeloma, Male,4326382,167
2377,2015,New Mexico, Breast, Female,1054900,264
2378,2015,New Mexico, Breast, Male,1034391,0
2379,2015,New Mexico, Larynx, Male,1034391,19
2380,2015,New Mexico, Liver, Female,1054900,46
2381,2015,New Mexico, Liver, Male,1034391,137
2382,2015,New Mexico, Myeloma, Female,1054900,31
2383,2015,New Mexico, Myeloma, Male,1034391,38
2384,2015,New York, Breast, Female,10119712,2524
2385,2015,New York, Breast, Male,9534954,34
2386,2015,New York, Larynx, Female,10119712,51
2387,2015,New York, Larynx, Male,9534954,164
2388,2015,New York, Liver, Female,10119712,284
2389,2015,New York, Liver, Male,9534954,777
2390,2015,New York, Myeloma, Female,10119712,344
2391,2015,New York, Myeloma, Male,9534954,405
2392,2015,North Carolina, Breast, Female,5147022,1397
2393,2015,North Carolina, Breast, Male,4884624,0
2394,2015,North Carolina, Larynx, Female,5147022,26
2395,2015,North Carolina, Larynx, Male,4884624,123
2396,2015,North Carolina, Liver, Female,5147022,159
2397,2015,North Carolina, Liver, Male,4884624,480
2398,2015,North Carolina, Myeloma, Female,5147022,223
2399,2015,North Carolina, Myeloma, Male,4884624,227
2400,2015,North Dakota, Breast, Female,366865,91
2401,2015,North Dakota, Breast, Male,387201,0
2402,2015,North Dakota, Larynx, Female,366865,0
2403,2015,North Dakota, Liver, Male,387201,17
2404,2015,North Dakota, Myeloma, Female,366865,0
2405,2015,North Dakota, Myeloma, Male,387201,0
2406,2015,Ohio, Breast, Female,5928741,1803
2407,2015,Ohio, Breast, Male,5688786,0
2408,2015,Ohio, Larynx, Female,5928741,46
2409,2015,Ohio, Larynx, Male,5688786,136
2410,2015,Ohio, Liver, Female,5928741,166
2411,2015,Ohio, Liver, Male,5688786,480
2412,2015,Ohio, Myeloma, Female,5928741,234
2413,2015,Ohio, Myeloma, Male,5688786,278
2414,2015,Oklahoma, Breast, Female,1972097,540
2415,2015,Oklahoma, Larynx, Female,1972097,0
2416,2015,Oklahoma, Larynx, Male,1937403,51
2417,2015,Oklahoma, Liver, Female,1972097,91
2418,2015,Oklahoma, Liver, Male,1937403,213
2419,2015,Oklahoma, Myeloma, Female,1972097,71
2420,2015,Oklahoma, Myeloma, Male,1937403,66
2421,2015,Oregon, Breast, Female,2026844,550
2422,2015,Oregon, Breast, Male,1988948,0
2423,2015,Oregon, Larynx, Male,1988948,19
2424,2015,Oregon, Liver, Female,2026844,65
2425,2015,Oregon, Liver, Male,1988948,213
2426,2015,Oregon, Myeloma, Female,2026844,77
2427,2015,Oregon, Myeloma, Male,1988948,94
2428,2015,Pennsylvania, Breast, Female,6528476,2036
2429,2015,Pennsylvania, Breast, Male,6256350,27
2430,2015,Pennsylvania, Larynx, Female,6528476,35
2431,2015,Pennsylvania, Larynx, Male,6256350,149
2432,2015,Pennsylvania, Liver, Female,6528476,182
2433,2015,Pennsylvania, Liver, Male,6256350,585
2434,2015,Pennsylvania, Myeloma, Female,6528476,271
2435,2015,Pennsylvania, Myeloma, Male,6256350,339
2436,2015,Puerto Rico, Breast, Female,1816871,434
2437,2015,Puerto Rico, Larynx, Male,1656361,48
2438,2015,Puerto Rico, Liver, Female,1816871,103
2439,2015,Puerto Rico, Liver, Male,1656361,217
2440,2015,Puerto Rico, Myeloma, Female,1816871,64
2441,2015,Puerto Rico, Myeloma, Male,1656361,58
2442,2015,Rhode Island, Breast, Female,543187,137
2443,2015,Rhode Island, Larynx, Female,543187,0
2444,2015,Rhode Island, Larynx, Male,512878,0
2445,2015,Rhode Island, Liver, Female,543187,0
2446,2015,Rhode Island, Liver, Male,512878,53
2447,2015,Rhode Island, Myeloma, Female,543187,21
2448,2015,Rhode Island, Myeloma, Male,512878,0
2449,2015,South Carolina, Breast, Female,2516137,654
2450,2015,South Carolina, Larynx, Female,2516137,0
2451,2015,South Carolina, Larynx, Male,2375801,59
2452,2015,South Carolina, Liver, Female,2516137,81
2453,2015,South Carolina, Liver, Male,2375801,239
2454,2015,South Carolina, Myeloma, Female,2516137,107
2455,2015,South Carolina, Myeloma, Male,2375801,134
2456,2015,South Dakota, Breast, Female,423733,104
2457,2015,South Dakota, Breast, Male,430255,0
2458,2015,South Dakota, Larynx, Female,423733,0
2459,2015,South Dakota, Liver, Male,430255,26
2460,2015,South Dakota, Myeloma, Female,423733,0
2461,2015,South Dakota, Myeloma, Male,430255,21
2462,2015,Tennessee, Breast, Female,3376207,941
2463,2015,Tennessee, Breast, Male,3214963,0
2464,2015,Tennessee, Larynx, Female,3376207,24
2465,2015,Tennessee, Larynx, Male,3214963,79
2466,2015,Tennessee, Liver, Female,3376207,116
2467,2015,Tennessee, Liver, Male,3214963,357
2468,2015,Tennessee, Myeloma, Female,3376207,126
2469,2015,Tennessee, Myeloma, Male,3214963,178
2470,2015,Texas, Breast, Female,13826281,2857
2471,2015,Texas, Breast, Male,13643775,32
2472,2015,Texas, Larynx, Female,13826281,42
2473,2015,Texas, Larynx, Male,13643775,215
2474,2015,Texas, Liver, Female,13826281,512
2475,2015,Texas, Liver, Male,13643775,1294
2476,2015,Texas, Myeloma, Female,13826281,345
2477,2015,Texas, Myeloma, Male,13643775,401
2478,2015,Utah, Breast, Female,1481544,268
2479,2015,Utah, Liver, Female,1481544,20
2480,2015,Utah, Liver, Male,1500291,65
2481,2015,Utah, Myeloma, Female,1481544,46
2482,2015,Utah, Myeloma, Male,1500291,38
2483,2015,Vermont, Breast, Female,316535,96
2484,2015,Vermont, Breast, Male,308681,0
2485,2015,Vermont, Larynx, Female,316535,0
2486,2015,Vermont, Liver, Male,308681,29
2487,2015,Vermont, Myeloma, Female,316535,17
2488,2015,Vermont, Myeloma, Male,308681,0
2489,2015,Virginia, Breast, Female,4247863,1117
2490,2015,Virginia, Breast, Male,4113945,0
2491,2015,Virginia, Larynx, Female,4247863,19
2492,2015,Virginia, Larynx, Male,4113945,85
2493,2015,Virginia, Liver, Female,4247863,113
2494,2015,Virginia, Liver, Male,4113945,346
2495,2015,Virginia, Myeloma, Female,4247863,130
2496,2015,Virginia, Myeloma, Male,4113945,172
2497,2015,Washington DC, Breast, Female,355098,102
2498,2015,Washington DC, Breast, Male,320302,0
2499,2015,Washington DC, Liver, Female,355098,0
2500,2015,Washington DC, Liver, Male,320302,31
2501,2015,Washington DC, Myeloma, Female,355098,0
2502,2015,Washington DC, Myeloma, Male,320302,0
2503,2015,Washington, Breast, Female,3584698,873
2504,2015,Washington, Larynx, Female,3584698,0
2505,2015,Washington, Larynx, Male,3578959,42
2506,2015,Washington, Liver, Female,3584698,110
2507,2015,Washington, Liver, Male,3578959,322
2508,2015,Washington, Myeloma, Female,3584698,119
2509,2015,Washington, Myeloma, Male,3578959,136
2510,2015,West Virginia, Breast, Female,931209,279
2511,2015,West Virginia, Larynx, Male,910841,44
2512,2015,West Virginia, Liver, Female,931209,42
2513,2015,West Virginia, Liver, Male,910841,93
2514,2015,West Virginia, Myeloma, Female,931209,37
2515,2015,West Virginia, Myeloma, Male,910841,51
2516,2015,Wisconsin, Breast, Female,2897441,717
2517,2015,Wisconsin, Larynx, Female,2897441,16
2518,2015,Wisconsin, Larynx, Male,2863499,57
2519,2015,Wisconsin, Liver, Female,2897441,61
2520,2015,Wisconsin, Liver, Male,2863499,182
2521,2015,Wisconsin, Myeloma, Female,2897441,101
2522,2015,Wisconsin, Myeloma, Male,2863499,110
2523,2015,Wyoming, Breast, Female,286367,70
2524,2015,Wyoming, Breast, Male,299246,0
2525,2015,Wyoming, Larynx, Female,286367,0
2526,2015,Wyoming, Liver, Male,299246,26
2527,2015,Wyoming, Myeloma, Female,286367,0
2528,2016,Alabama, Breast, Female,2507926,678
2529,2016,Alabama, Larynx, Female,2507926,0
2530,2016,Alabama, Larynx, Male,2355599,63
2531,2016,Alabama, Liver, Female,2507926,108
2532,2016,Alabama, Liver, Male,2355599,260
2533,2016,Alabama, Myeloma, Female,2507926,105
2534,2016,Alabama, Myeloma, Male,2355599,105
2535,2016,Alaska, Breast, Female,353421,68
2536,2016,Alaska, Breast, Male,388035,0
2537,2016,Alaska, Larynx, Female,353421,0
2538,2016,Alaska, Liver, Male,388035,25
2539,2016,Arizona, Breast, Female,3490712,850
2540,2016,Arizona, Larynx, Female,3490712,0
2541,2016,Arizona, Larynx, Male,3450360,62
2542,2016,Arizona, Liver, Female,3490712,126
2543,2016,Arizona, Liver, Male,3450360,318
2544,2016,Arizona, Myeloma, Female,3490712,91
2545,2016,Arizona, Myeloma, Male,3450360,145
2546,2016,Arkansas, Breast, Female,1520965,400
2547,2016,Arkansas, Larynx, Male,1468953,36
2548,2016,Arkansas, Liver, Female,1520965,59
2549,2016,Arkansas, Liver, Male,1468953,160
2550,2016,Arkansas, Myeloma, Female,1520965,41
2551,2016,Arkansas, Myeloma, Male,1468953,63
2552,2016,California, Breast, Female,19705795,4308
2553,2016,California, Breast, Male,19461322,43
2554,2016,California, Larynx, Female,19705795,60
2555,2016,California, Larynx, Male,19461322,192
2556,2016,California, Liver, Female,19705795,768
2557,2016,California, Liver, Male,19461322,1864
2558,2016,California, Myeloma, Female,19705795,499
2559,2016,California, Myeloma, Male,19461322,727
2560,2016,Colorado, Breast, Female,2752430,613
2561,2016,Colorado, Larynx, Male,2786785,28
2562,2016,Colorado, Liver, Female,2752430,48
2563,2016,Colorado, Liver, Male,2786785,188
2564,2016,Colorado, Myeloma, Female,2752430,82
2565,2016,Colorado, Myeloma, Male,2786785,110
2566,2016,Connecticut, Breast, Female,1832910,465
2567,2016,Connecticut, Larynx, Male,1745231,33
2568,2016,Connecticut, Liver, Female,1832910,34
2569,2016,Connecticut, Liver, Male,1745231,115
2570,2016,Connecticut, Myeloma, Female,1832910,74
2571,2016,Connecticut, Myeloma, Male,1745231,76
2572,2016,Delaware, Breast, Female,489981,142
2573,2016,Delaware, Breast, Male,458940,0
2574,2016,Delaware, Liver, Female,489981,16
2575,2016,Delaware, Liver, Male,458940,49
2576,2016,Delaware, Myeloma, Female,489981,20
2577,2016,Delaware, Myeloma, Male,458940,30
2578,2016,Florida, Breast, Female,10533219,2908
2579,2016,Florida, Breast, Male,10080258,28
2580,2016,Florida, Larynx, Female,10533219,57
2581,2016,Florida, Larynx, Male,10080258,287
2582,2016,Florida, Liver, Female,10533219,432
2583,2016,Florida, Liver, Male,10080258,1089
2584,2016,Florida, Myeloma, Female,10533219,368
2585,2016,Florida, Myeloma, Male,10080258,513
2586,2016,Georgia, Breast, Female,5286933,1273
2587,2016,Georgia, Breast, Male,5014957,0
2588,2016,Georgia, Larynx, Female,5286933,20
2589,2016,Georgia, Larynx, Male,5014957,106
2590,2016,Georgia, Liver, Female,5286933,172
2591,2016,Georgia, Liver, Male,5014957,417
2592,2016,Georgia, Myeloma, Female,5286933,189
2593,2016,Georgia, Myeloma, Male,5014957,189
2594,2016,Hawaii, Breast, Female,710243,141
2595,2016,Hawaii, Breast, Male,717316,0
2596,2016,Hawaii, Larynx, Female,710243,0
2597,2016,Hawaii, Larynx, Male,717316,0
2598,2016,Hawaii, Liver, Female,710243,36
2599,2016,Hawaii, Liver, Male,717316,78
2600,2016,Hawaii, Myeloma, Female,710243,17
2601,2016,Hawaii, Myeloma, Male,717316,17
2602,2016,Idaho, Breast, Female,839684,215
2603,2016,Idaho, Breast, Male,842696,0
2604,2016,Idaho, Larynx, Female,839684,0
2605,2016,Idaho, Larynx, Male,842696,0
2606,2016,Idaho, Liver, Female,839684,21
2607,2016,Idaho, Liver, Male,842696,70
2608,2016,Idaho, Myeloma, Female,839684,32
2609,2016,Idaho, Myeloma, Male,842696,41
2610,2016,Illinois, Breast, Female,6523208,1700
2611,2016,Illinois, Breast, Male,6297319,0
2612,2016,Illinois, Larynx, Female,6523208,40
2613,2016,Illinois, Larynx, Male,6297319,121
2614,2016,Illinois, Liver, Female,6523208,206
2615,2016,Illinois, Liver, Male,6297319,489
2616,2016,Illinois, Myeloma, Female,6523208,225
2617,2016,Illinois, Myeloma, Male,6297319,230
2618,2016,Indiana, Breast, Female,3364178,874
2619,2016,Indiana, Breast, Male,3270126,18
2620,2016,Indiana, Larynx, Female,3364178,19
2621,2016,Indiana, Larynx, Male,3270126,81
2622,2016,Indiana, Liver, Female,3364178,91
2623,2016,Indiana, Liver, Male,3270126,265
2624,2016,Indiana, Myeloma, Female,3364178,117
2625,2016,Indiana, Myeloma, Male,3270126,143
2626,2016,Iowa, Breast, Female,1574212,414
2627,2016,Iowa, Larynx, Male,1557159,33
2628,2016,Iowa, Liver, Female,1574212,36
2629,2016,Iowa, Liver, Male,1557159,99
2630,2016,Iowa, Myeloma, Female,1574212,62
2631,2016,Iowa, Myeloma, Male,1557159,72
2632,2016,Kansas, Breast, Female,1460597,401
2633,2016,Kansas, Larynx, Male,1450247,24
2634,2016,Kansas, Liver, Female,1460597,48
2635,2016,Kansas, Liver, Male,1450247,126
2636,2016,Kansas, Myeloma, Female,1460597,51
2637,2016,Kansas, Myeloma, Male,1450247,65
2638,2016,Kentucky, Breast, Female,2252014,623
2639,2016,Kentucky, Larynx, Female,2252014,27
2640,2016,Kentucky, Larynx, Male,2186168,70
2641,2016,Kentucky, Liver, Female,2252014,75
2642,2016,Kentucky, Liver, Male,2186168,188
2643,2016,Kentucky, Myeloma, Female,2252014,71
2644,2016,Kentucky, Myeloma, Male,2186168,92
2645,2016,Louisiana, Breast, Female,2390252,636
2646,2016,Louisiana, Larynx, Female,2390252,0
2647,2016,Louisiana, Larynx, Male,2287883,55
2648,2016,Louisiana, Liver, Female,2390252,116
2649,2016,Louisiana, Liver, Male,2287883,327
2650,2016,Louisiana, Myeloma, Female,2390252,80
2651,2016,Louisiana, Myeloma, Male,2287883,99
2652,2016,Maine, Breast, Female,679432,198
2653,2016,Maine, Larynx, Male,651885,24
2654,2016,Maine, Liver, Female,679432,0
2655,2016,Maine, Liver, Male,651885,48
2656,2016,Maine, Myeloma, Female,679432,30
2657,2016,Maine, Myeloma, Male,651885,28
2658,2016,Maryland, Breast, Female,3093438,829
2659,2016,Maryland, Breast, Male,2909885,0
2660,2016,Maryland, Larynx, Female,3093438,17
2661,2016,Maryland, Larynx, Male,2909885,57
2662,2016,Maryland, Liver, Female,3093438,83
2663,2016,Maryland, Liver, Male,2909885,262
2664,2016,Maryland, Myeloma, Female,3093438,135
2665,2016,Maryland, Myeloma, Male,2909885,169
2666,2016,Massachusetts, Breast, Female,3513095,777
2667,2016,Massachusetts, Breast, Male,3310513,0
2668,2016,Massachusetts, Larynx, Female,3513095,18
2669,2016,Massachusetts, Larynx, Male,3310513,45
2670,2016,Massachusetts, Liver, Female,3513095,85
2671,2016,Massachusetts, Liver, Male,3310513,298
2672,2016,Massachusetts, Myeloma, Female,3513095,117
2673,2016,Massachusetts, Myeloma, Male,3310513,146
2674,2016,Michigan, Breast, Female,5053958,1383
2675,2016,Michigan, Breast, Male,4896613,22
2676,2016,Michigan, Larynx, Female,5053958,42
2677,2016,Michigan, Larynx, Male,4896613,124
2678,2016,Michigan, Liver, Female,5053958,194
2679,2016,Michigan, Liver, Male,4896613,398
2680,2016,Michigan, Myeloma, Female,5053958,210
2681,2016,Michigan, Myeloma, Male,4896613,250
2682,2016,Minnesota, Breast, Female,2773883,599
2683,2016,Minnesota, Larynx, Female,2773883,0
2684,2016,Minnesota, Larynx, Male,2748861,44
2685,2016,Minnesota, Liver, Female,2773883,64
2686,2016,Minnesota, Liver, Male,2748861,196
2687,2016,Minnesota, Myeloma, Female,2773883,97
2688,2016,Minnesota, Myeloma, Male,2748861,117
2689,2016,Mississippi, Breast, Female,1538688,440
2690,2016,Mississippi, Larynx, Male,1449250,30
2691,2016,Mississippi, Liver, Female,1538688,79
2692,2016,Mississippi, Liver, Male,1449250,183
2693,2016,Mississippi, Myeloma, Female,1538688,55
2694,2016,Mississippi, Myeloma, Male,1449250,71
2695,2016,Missouri, Breast, Female,3099395,871
2696,2016,Missouri, Larynx, Female,3099395,19
2697,2016,Missouri, Larynx, Male,2987740,65
2698,2016,Missouri, Liver, Female,3099395,108
2699,2016,Missouri, Liver, Male,2987740,241
2700,2016,Missouri, Myeloma, Female,3099395,98
2701,2016,Missouri, Myeloma, Male,2987740,141
2702,2016,Montana, Breast, Female,516874,137
2703,2016,Montana, Breast, Male,523985,0
2704,2016,Montana, Larynx, Female,516874,0
2705,2016,Montana, Liver, Female,516874,0
2706,2016,Montana, Liver, Male,523985,36
2707,2016,Montana, Myeloma, Female,516874,0
2708,2016,Montana, Myeloma, Male,523985,25
2709,2016,Nebraska, Breast, Female,955058,244
2710,2016,Nebraska, Larynx, Male,950558,0
2711,2016,Nebraska, Liver, Female,955058,27
2712,2016,Nebraska, Liver, Male,950558,65
2713,2016,Nebraska, Myeloma, Female,955058,22
2714,2016,Nebraska, Myeloma, Male,950558,48
2715,2016,Nevada, Breast, Female,1452754,369
2716,2016,Nevada, Larynx, Female,1452754,0
2717,2016,Nevada, Larynx, Male,1464809,19
2718,2016,Nevada, Liver, Female,1452754,52
2719,2016,Nevada, Liver, Male,1464809,131
2720,2016,Nevada, Myeloma, Female,1452754,35
2721,2016,Nevada, Myeloma, Male,1464809,49
2722,2016,New Hampshire, Breast, Female,677657,177
2723,2016,New Hampshire, Breast, Male,664650,0
2724,2016,New Hampshire, Larynx, Female,677657,0
2725,2016,New Hampshire, Larynx, Male,664650,0
2726,2016,New Hampshire, Liver, Female,677657,0
2727,2016,New Hampshire, Liver, Male,664650,76
2728,2016,New Hampshire, Myeloma, Female,677657,17
2729,2016,New Hampshire, Myeloma, Male,664650,22
2730,2016,New Jersey, Breast, Female,4540927,1289
2731,2016,New Jersey, Breast, Male,4329900,23
2732,2016,New Jersey, Larynx, Female,4540927,23
2733,2016,New Jersey, Larynx, Male,4329900,78
2734,2016,New Jersey, Liver, Female,4540927,136
2735,2016,New Jersey, Liver, Male,4329900,328
2736,2016,New Jersey, Myeloma, Female,4540927,189
2737,2016,New Jersey, Myeloma, Male,4329900,198
2738,2016,New Mexico, Breast, Female,1056015,278
2739,2016,New Mexico, Breast, Male,1035615,0
2740,2016,New Mexico, Larynx, Male,1035615,0
2741,2016,New Mexico, Liver, Female,1056015,45
2742,2016,New Mexico, Liver, Male,1035615,127
2743,2016,New Mexico, Myeloma, Female,1056015,36
2744,2016,New Mexico, Myeloma, Male,1035615,26
2745,2016,New York, Breast, Female,10103366,2622
2746,2016,New York, Breast, Male,9530062,24
2747,2016,New York, Larynx, Female,10103366,46
2748,2016,New York, Larynx, Male,9530062,196
2749,2016,New York, Liver, Female,10103366,279
2750,2016,New York, Liver, Male,9530062,832
2751,2016,New York, Myeloma, Female,10103366,376
2752,2016,New York, Myeloma, Male,9530062,369
2753,2016,North Carolina, Breast, Female,5211076,1317
2754,2016,North Carolina, Breast, Male,4943712,0
2755,2016,North Carolina, Larynx, Female,5211076,30
2756,2016,North Carolina, Larynx, Male,4943712,100
2757,2016,North Carolina, Liver, Female,5211076,147
2758,2016,North Carolina, Liver, Male,4943712,463
2759,2016,North Carolina, Myeloma, Female,5211076,205
2760,2016,North Carolina, Myeloma, Male,4943712,245
2761,2016,North Dakota, Breast, Female,367423,83
2762,2016,North Dakota, Breast, Male,387011,0
2763,2016,North Dakota, Larynx, Female,367423,0
2764,2016,North Dakota, Liver, Male,387011,23
2765,2016,North Dakota, Myeloma, Female,367423,16
2766,2016,North Dakota, Myeloma, Male,387011,16
2767,2016,Ohio, Breast, Female,5934732,1711
2768,2016,Ohio, Breast, Male,5699638,18
2769,2016,Ohio, Larynx, Female,5934732,49
2770,2016,Ohio, Larynx, Male,5699638,141
2771,2016,Ohio, Liver, Female,5934732,183
2772,2016,Ohio, Liver, Male,5699638,483
2773,2016,Ohio, Myeloma, Female,5934732,218
2774,2016,Ohio, Myeloma, Male,5699638,265
2775,2016,Oklahoma, Breast, Female,1980769,531
2776,2016,Oklahoma, Larynx, Female,1980769,18
2777,2016,Oklahoma, Larynx, Male,1945562,42
2778,2016,Oklahoma, Liver, Female,1980769,86
2779,2016,Oklahoma, Liver, Male,1945562,188
2780,2016,Oklahoma, Myeloma, Female,1980769,71
2781,2016,Oklahoma, Myeloma, Male,1945562,81
2782,2016,Oregon, Breast, Female,2063350,585
2783,2016,Oregon, Breast, Male,2026626,0
2784,2016,Oregon, Larynx, Male,2026626,44
2785,2016,Oregon, Liver, Female,2063350,75
2786,2016,Oregon, Liver, Male,2026626,216
2787,2016,Oregon, Myeloma, Female,2063350,69
2788,2016,Oregon, Myeloma, Male,2026626,91
2789,2016,Pennsylvania, Breast, Female,6523967,1985
2790,2016,Pennsylvania, Breast, Male,6258308,22
2791,2016,Pennsylvania, Larynx, Female,6523967,41
2792,2016,Pennsylvania, Larynx, Male,6258308,134
2793,2016,Pennsylvania, Liver, Female,6523967,205
2794,2016,Pennsylvania, Liver, Male,6258308,628
2795,2016,Pennsylvania, Myeloma, Female,6523967,281
2796,2016,Pennsylvania, Myeloma, Male,6258308,297
2797,2016,Puerto Rico, Breast, Female,1786406,439
2798,2016,Puerto Rico, Larynx, Male,1620266,41
2799,2016,Puerto Rico, Liver, Female,1786406,94
2800,2016,Puerto Rico, Liver, Male,1620266,201
2801,2016,Puerto Rico, Myeloma, Female,1786406,62
2802,2016,Puerto Rico, Myeloma, Male,1620266,78
2803,2016,Rhode Island, Breast, Female,543087,137
2804,2016,Rhode Island, Larynx, Female,543087,0
2805,2016,Rhode Island, Larynx, Male,513683,0
2806,2016,Rhode Island, Liver, Female,543087,17
2807,2016,Rhode Island, Liver, Male,513683,47
2808,2016,Rhode Island, Myeloma, Female,543087,19
2809,2016,Rhode Island, Myeloma, Male,513683,18
2810,2016,South Carolina, Breast, Female,2551324,742
2811,2016,South Carolina, Larynx, Female,2551324,16
2812,2016,South Carolina, Larynx, Male,2406644,69
2813,2016,South Carolina, Liver, Female,2551324,85
2814,2016,South Carolina, Liver, Male,2406644,261
2815,2016,South Carolina, Myeloma, Female,2551324,121
2816,2016,South Carolina, Myeloma, Male,2406644,123
2817,2016,South Dakota, Breast, Female,427777,112
2818,2016,South Dakota, Breast, Male,435219,0
2819,2016,South Dakota, Larynx, Female,427777,0
2820,2016,South Dakota, Liver, Male,435219,34
2821,2016,South Dakota, Myeloma, Female,427777,22
2822,2016,South Dakota, Myeloma, Male,435219,29
2823,2016,Tennessee, Breast, Female,3404105,958
2824,2016,Tennessee, Breast, Male,3241905,0
2825,2016,Tennessee, Larynx, Female,3404105,23
2826,2016,Tennessee, Larynx, Male,3241905,99
2827,2016,Tennessee, Liver, Female,3404105,116
2828,2016,Tennessee, Liver, Male,3241905,335
2829,2016,Tennessee, Myeloma, Female,3404105,138
2830,2016,Tennessee, Myeloma, Male,3241905,160
2831,2016,Texas, Breast, Female,14048899,2918
2832,2016,Texas, Breast, Male,13865511,26
2833,2016,Texas, Larynx, Female,14048899,45
2834,2016,Texas, Larynx, Male,13865511,217
